DIA,SEM_COMPROMISSO,DURACAO_DIA,INICIO,FIM,DURACAO_COMPROMISSO,TITULO,LOCAL
"02-04-2019","Não","280","10:50","11:15","25","""Visita a Exposição de Produtos de Empresas de Inovação""","""Jerusalém/Israel"""
"02-04-2019","Não","280","12:30","13:30","60","""Almoço com Empresários""","""Jerusalém/Israel"""
"02-04-2019","Não","280","15:50","16:10","20","""Visita à Exposição \""Flashes of Memory – Fotografia durante o Holocausto\""""","""Jerusalém/Israel"""
"02-04-2019","Não","280","16:10","16:25","15","""Cerimônia de Oferenda Floral""","""Jerusalém/Israel"""
"02-04-2019","Não","280","16:45","16:55","10","""Cerimônia alusiva ao Plantio de Muda de Oliveira no Bosque das Nações""","""Jerusalém/Israel"""
"02-04-2019","Não","280","18:30","19:00","30","""Encontro com Representantes da Comunidade Brasileira de Raanana""","""Jerusalém/Israel"""
"04-04-2019","Não","530","07:10","08:10","60","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio da Alvorada"""
"04-04-2019","Não","530","08:30","09:15","45","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Deputado Marcos Pereira, Presidente Nacional do PRB e Primeiro Vice-Presidente da Câmara dos Deputados; Senador Mecias de Jesus (PRB/RR), Líder do PRB no Senado Federal, e Deputado Silvio Costa Filho (PRB/PE)""","""Palácio do Planalto"""
"04-04-2019","Não","530","09:20","10:15","55","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Gilberto Kassab, Presidente Nacional do PSD; Senador Otto Alencar (PSD/BA), Líder do PSD no Senado; Senador Arolde de Oliveira (PSD/RJ), Vice-Líder do PSD no Senado; Deputado André de Paula (PSD/PE), Líder do PSD na Câmara; Deputado Diego Andrade (PSD/MG), Vice-Líder do PSD na Câmara; Deputado Júlio César (PSD/PI) e Deputado Éder Mauro (PSD/PA)""","""Palácio do Planalto"""
"04-04-2019","Não","530","10:20","10:45","25","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Geraldo Alckmin, Presidente Nacional do PSDB; Senador Roberto Rocha (PSDB/MA), Líder do PSDB no Senado Federal, e Ex-Deputado Marcus Pestana""","""Palácio do Planalto"""
"04-04-2019","Não","530","10:50","11:20","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Senador Ciro Nogueira (PP/PI), Presidente Nacional do PP; Senadora Daniella Ribeiro (PP/PB), Líder do PP no Senado Federal, e Deputado Arthur Lira (PP/AL), Líder do PP na Câmara dos Deputados""","""Palácio do Planalto"""
"04-04-2019","Não","530","11:20","12:15","55","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"04-04-2019","Não","530","12:15","13:35","80","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Ronaldo Caiado, Governador do estado de Goiás, e ACM Neto, Prefeito Municipal de Salvador e Presidente Nacional do DEM""","""Palácio do Planalto"""
"04-04-2019","Não","530","14:10","14:35","25","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento e João Martins, Presidente da Confederação da Agricultura e Pecuária do Brasil - CNA""","""Palácio do Planalto"""
"04-04-2019","Não","530","15:10","15:45","35","""Deputado Vinícius Carvalho (PRB/SP) e Deputado Márcio Marinho (PRB/BA)""","""Palácio do Planalto"""
"04-04-2019","Não","530","15:55","16:25","30","""Desembargador Gesivaldo Nascimento Brito, Presidente do Tribunal de Justiça do estado da Bahia""","""Palácio do Planalto"""
"04-04-2019","Não","530","16:30","17:10","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Romero Jucá, Presidente Nacional do MDB em exercício; Senador Eduardo Braga (MDB/AM), Líder do MDB no Senado Federal, e Deputado Baleia Rossi (MDB/SP), Líder do MDB na Câmara dos Deputados""","""Palácio do Planalto"""
"04-04-2019","Não","530","17:15","17:50","35","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"04-04-2019","Não","530","17:50","18:05","15","""Ricardo Vélez Rodriguez, Ministro de Estado da Educação""","""Palácio do Planalto"""
"05-04-2019","Não","280","08:15","08:30","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"05-04-2019","Não","280","08:30","09:40","70","""Café da Manhã com Jornalistas""","""Palácio do Planalto"""
"05-04-2019","Não","280","10:15","11:15","60","""Cerimônia de cumprimentos aos Oficiais-Generais recém-promovidos e Cerimônia de entrega da Medalha da Vitória e da Medalha Militar""","""Palácio do Planalto"""
"05-04-2019","Não","280","11:25","11:35","10","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Coronel Arno Schneider Filho e Ana Maria Perillier Scheneider""","""Palácio do Planalto"""
"05-04-2019","Não","280","11:35","12:00","25","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"05-04-2019","Não","280","14:30","15:00","30","""Inauguração do Espaço Integridade da Ouvidoria da Presidência da República""","""Palácio do Planalto"""
"05-04-2019","Não","280","16:10","16:30","20","""Amado Batista, cantor; Gilson Machado Neto, e Uugton Batista da Silva""","""Palácio do Planalto"""
"05-04-2019","Não","280","16:30","17:00","30","""Walton Alencar Rodrigues, Ministro do Tribunal de Contas da União""","""Palácio do Planalto"""
"05-04-2019","Não","280","18:10","18:30","20","""Carlos Bolsonaro, Vereador do Município do Rio de Janeiro/RJ""","""Palácio do Planalto"""
"24-04-2019","Não","415","08:00","09:00","60","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Coronel Armando (PSL/SC), Vice-Líder do Governo na Câmara dos Deputados; Deputado Nicoletti (PSL/RR), Vice-Líder do PSL na Câmara dos Deputados; Deputada Chris Tonietto (PSL/RJ), Vice-Líder do PSL na Câmara dos Deputados; Deputado Luiz Lima (PSL/RJ), Vice-Líder do PSL na Câmara dos Deputados; Deputado Sanderson (PSL/RS); Deputado Márcio Labre (PSL/RJ); Deputados Delegado Marcelo Freitas (PSL/MG); Deputado General Girão (PSL/RN); Deputada Aline Sleutjes (PSL/PR) e Deputada Caroline de Toni (PSL/SC)""","""Palácio da Alvorada"""
"24-04-2019","Não","415","09:10","09:30","20","""Deputado Fábio Ramalho (MDB/MG)""","""Palácio do Planalto"""
"24-04-2019","Não","415","09:30","10:00","30","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e General Décio dos Santos Brasil""","""Palácio do Planalto"""
"24-04-2019","Não","415","10:25","10:35","10","""Deputado Nereu Crispim (PSL/RS)""","""Palácio do Planalto"""
"24-04-2019","Não","415","11:00","12:00","60","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo""","""Palácio do Planalto"""
"24-04-2019","Não","415","12:30","12:40","10","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"24-04-2019","Não","415","12:40","13:50","70","""Contra-Almirante Sergio Ricardo Segovia Barbosa, Diretor do Departamento de Tecnologia da Informação do Ministério da Defesa""","""Palácio do Planalto"""
"24-04-2019","Não","415","13:45","13:50","5","""Tenente Coronel Flávio Benzi Braga, Comandante do 1º Regimento de Cavalaria de Guardas""","""Palácio do Planalto"""
"24-04-2019","Não","415","13:50","13:55","5","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Deputado Estadual Tenente Coronel Zucco (PSL/RS)""","""Palácio do Planalto"""
"24-04-2019","Não","415","13:55","14:10","15","""Deputado Eduardo Bolsonaro (PSL/SP)""","""Palácio do Planalto"""
"24-04-2019","Não","415","14:00","14:15","15","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado Coronel Armando (PSL/SC), Vice-Líder do Governo na Câmara dos Deputados; e Senhor Linston Souza""","""Palácio do Planalto"""
"24-04-2019","Não","415","14:15","14:45","30","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputado André Ferreira (PSC/SE), Líder do PSC na Câmara dos Deputados; Deputado Daniel Coelho (CIDADANIA/PE), Líder do CIDADANIA na Câmara dos Deputados; Deputado Pedro Lucas Fernandes (PTB/MA), Líder do PTB na Câmara dos Deputados; e Deputado Fred Costa (PATRI/MG), Líder do PATRI na Câmara dos Deputados""","""Palácio do Planalto"""
"24-04-2019","Não","415","15:00","15:30","30","""Solenidade de Sanção da Lei da Empresa Simples de Crédito""","""Palácio do Planalto"""
"24-04-2019","Não","415","15:45","16:10","25","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"24-04-2019","Não","415","16:10","16:40","30","""Delegação Parlamentar Norte Americana; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e Marcos Montes Cordeiro, Secretário-Executivo do Ministério da Agricultura, Pecuária e Abastecimento""","""Palácio do Planalto"""
"30-04-2019","Não","400","09:00","09:40","40","""Deputado Pr. Marco Feliciano (PODE/SP) e Deputado Silas Câmara (PRB/AM)""","""Palácio do Planalto"""
"30-04-2019","Não","400","10:10","10:55","45","""Deputado Estadual Gil Diniz (PSL/SP) e Bancada de Deputados Estaduais do Partido Social Liberal de São Paulo""","""Palácio do Planalto"""
"30-04-2019","Não","400","11:15","11:55","40","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Senhor Heiko Maas, Ministro das Relações Externas da Alemanha; Georg Witschel, Embaixador da Alemanha no Brasil; e Philipp Ackerman, Diretor-Geral de Assuntos Políticos, Ministério Federal das Relações Externas da Alemanha""","""Palácio do Planalto"""
"30-04-2019","Não","400","12:00","12:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Gustavo Cisneros, Presidente da Cisneros""","""Palácio do Planalto"""
"30-04-2019","Não","400","12:30","14:00","90","""Hamilton Mourão, Vice-Presidente da República; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"30-04-2019","Não","400","14:20","15:00","40","""Vicente Jorge, Associação Brasileira de Emissoras de Rádio e Televisão – ABERT""","""Palácio do Planalto"""
"30-04-2019","Não","400","15:00","16:00","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Eduardo Leite, Governador do Rio Grande do Sul e Comitiva""","""Palácio do Planalto"""
"30-04-2019","Não","400","16:15","16:40","25","""Hamilton Mourão, Vice-Presidente da República; Paulo Guedes, Ministro de Estado da Economia; e Salim Mattar, Secretário Especial de Desestatização e Desinvestimento do Ministério da Economia""","""Palácio do Planalto"""
"30-04-2019","Não","400","16:45","17:05","20","""Solenidade de Assinatura da Medida Provisória da Liberdade Econômica""","""Palácio do Planalto"""
"30-04-2019","Não","400","19:00","19:10","10","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"19-04-2019","Sim","0","""""","""""","""""","""""",""""""
"23-04-2019","Não","417","08:15","11:30","195","""10ª Reunião do Conselho de Governo""","""Palácio da Alvorada"""
"23-04-2019","Não","417","14:00","14:50","50","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; Osmar Terra, Ministro de Estado da Cidadania; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; João Doria, Governador do estado de São Paulo; Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; Henrique Meirelles, Secretário Estadual da Secretaria da Fazenda e Planejamento, e Antonio José Imbassahy da Silva, Secretário Especial e Chefe do Escritório do Governo do estado de São Paulo em Brasília""","""Palácio do Planalto"""
"23-04-2019","Não","417","15:00","15:20","20","""Deputado Hiran Gonçalves (PP/RR)""","""Palácio do Planalto"""
"23-04-2019","Não","417","15:38","16:10","32","""Deputado Pinheirinho (PP/MG) e Ex-deputado Toninho Pinheiro""","""Palácio do Planalto"""
"23-04-2019","Não","417","16:35","17:05","30","""Joaquim Levy, Presidente do BNDES""","""Palácio do Planalto"""
"23-04-2019","Não","417","17:35","18:05","30","""Fernando Azevedo, Ministro de Estado da Defesa; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"23-04-2019","Não","417","18:00","19:00","60","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; e Sérgio Queiroz, Secretário Nacional de Proteção Global""","""Palácio do Planalto"""
"11-04-2019","Não","475","08:00","09:10","70","""Senador Omar Aziz (PSD/AM), Coordenador da Bancada do Amazonas, e Bancada do Amazonas""","""Palácio do Planalto"""
"11-04-2019","Não","475","08:30","09:30","60","""Solenidade Alusiva aos 100 Dias de Governo""","""Palácio do Planalto"""
"11-04-2019","Não","475","10:00","11:25","85","""Partida de Brasília para o Rio de Janeiro""","""Brasília/DF"""
"11-04-2019","Não","475","12:15","13:45","90","""Palestra proferida pelo Pastor John Hagee""","""Rio de Janeiro/RJ"""
"11-04-2019","Não","475","13:45","14:45","60","""Almoço com participantes da edição 2019 do Encontro do Conselho Interdenominacional de Ministros Evangélicos do Brasil (CIMEB)""","""Rio de Janeiro/RJ"""
"11-04-2019","Não","475","16:00","17:20","80","""Partida do Rio de Janeiro para Brasília""","""Rio de Janeiro/RJ"""
"11-04-2019","Não","475","18:05","18:15","10","""Wilson Lima, Governador do estado do Amazonas; Pastor Everaldo, Presidente Nacional do PSC, e Alfredo Alexandre Menezes Júnior, Superintendente da Zona Franca de Manaus – SUFRAMA""","""Palácio do Planalto"""
"11-04-2019","Não","475","18:15","18:25","10","""Durval Adélio de Morais, Prefeito de Eldorado/SP, e Dinoel Rocha, Vice-Prefeito do Município de Eldorado/SP""","""Palácio do Planalto"""
"11-04-2019","Não","475","18:25","18:35","10","""Paula Trux e Pedro Trux Vélez""","""Palácio do Planalto"""
"14-04-2019","Não","105","09:15","10:00","45","""Hélio Lopes, Deputado (PSL/RJ)""","""Palácio da Alvorada"""
"14-04-2019","Não","105","11:00","12:00","60","""Hamilton Mourão, Vice-Presidente da República""","""Palácio do Jaburu"""
"13-04-2019","Não","30","09:00","09:30","30","""Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento""","""Palácio da Alvorada"""
"07-04-2019","Sim","0","""""","""""","""""","""""",""""""
"01-04-2019","Não","100","11:15","11:40","25","""Cerimônia de condecoração da Brigada de Busca e Salvamento do Comando da Frente Interna de Israel com a Insígnia da Ordem Nacional do Cruzeiro do Sul""","""Jerusalém/Israel"""
"01-04-2019","Não","100","16:00","16:30","30","""Visita à Basílica do Santo Sepulcro""","""Jerusalém/Israel"""
"01-04-2019","Não","100","17:00","17:45","45","""Visita ao Muro das Lamentações""","""Jerusalém/Israel"""
"09-12-2019","Não","480","08:45","09:30","45","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
