Ano;Mês;Classificação orçamentária;Secretaria;Função;Subfunção;Natureza da despesa;Fonte de recurso;Empenhado (R$);Liquidado  (R$);Pago  (R$)
2014;01;75.10.3.3.90.39.06.181.0055.2.100.01.110000;SECRETARIA ESPECIAL DE DEFESA DO CIDADÃO;SEGURANÇA PÚBLICA;POLICIAMENTO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;772.581,73;1.203,51;1.203,51
2014;01;75.10.3.3.90.39.06.182.0055.2.101.01.110000;SECRETARIA ESPECIAL DE DEFESA DO CIDADÃO;SEGURANÇA PÚBLICA;DEFESA CIVIL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;1.861,67;1.861,67;1.861,67
2014;01;75.10.3.3.90.39.14.422.0054.2.099.02.100047;SECRETARIA ESPECIAL DE DEFESA DO CIDADÃO;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TRANSFERENCIAS E CONVENIOS ESTADUAIS - VINCULADOS;3.051,40;1.404,40;1.404,40
2014;01;75.10.3.3.90.48.06.181.0054.2.097.01.110000;SECRETARIA ESPECIAL DE DEFESA DO CIDADÃO;SEGURANÇA PÚBLICA;POLICIAMENTO;OUTROS AUXÍLIOS FINANCEIROS A PESSOA FÍSICA;TESOURO;46.984,03;46.984,03;46.984,03
2014;01;80.10.3.1.90.11.04.122.0080.2.177.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;3.058.235,56;3.053.452,11;3.053.452,11
2014;01;80.10.3.1.90.16.04.122.0080.2.177.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;TESOURO;123.836,63;123.836,63;123.836,63
2014;01;80.10.3.1.90.91.04.122.0080.0.001.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;SENTENÇAS JUDICIAIS;TESOURO;4.621.000,00;0,00;0,00
2014;01;80.10.3.1.90.94.04.122.0080.2.177.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;TESOURO;85.130,51;85.130,51;60.283,98
2014;01;80.10.3.2.90.21.28.843.0080.0.002.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ENCARGOS ESPECIAIS;SERVIÇO DA DÍVIDA INTERNA;JUROS SOBRE A DÍVIDA POR CONTRATO;TESOURO;5.692.472,89;389.268,33;389.268,33
2014;01;80.10.3.2.90.21.28.843.0080.0.004.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ENCARGOS ESPECIAIS;SERVIÇO DA DÍVIDA INTERNA;JUROS SOBRE A DÍVIDA POR CONTRATO;TESOURO;1.145.271,63;92.916,84;89.916,84
2014;01;80.10.3.3.90.39.04.122.0080.2.021.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;24.257.000,00;767.658,74;597.629,41
2014;01;80.10.3.3.90.39.04.122.0080.2.037.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;1.632.130,72;140.176,46;140.176,46
2014;01;80.10.3.3.90.46.04.122.0080.2.037.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;AUXÍLIO ALIMENTAÇÃO;TESOURO;1.009.120,00;1.009.120,00;1.009.120,00
2014;01;80.10.3.3.90.91.04.122.0080.0.001.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;SENTENÇAS JUDICIAIS;TESOURO;2.186.599,48;49.599,48;49.599,48
2014;01;80.10.3.3.90.93.04.122.0080.2.021.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;INDENIZAÇÕES E RESTITUIÇÕES;TESOURO;119.762,84;118.374,15;100.526,25
2014;01;80.10.3.3.90.93.04.122.0080.2.179.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ADMINISTRAÇÃO;ADMINISTRAÇÃO GERAL;INDENIZAÇÕES E RESTITUIÇÕES;TESOURO;464.898,16;464.898,16;40.626,19
2014;01;80.10.4.6.90.71.28.843.0080.0.002.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ENCARGOS ESPECIAIS;SERVIÇO DA DÍVIDA INTERNA;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADA;TESOURO;2.836.244,12;229.996,32;229.996,32
2014;01;80.10.4.6.90.71.28.843.0080.0.004.01.110000;ENCARGOS GERAIS DO MUNICIPIO;ENCARGOS ESPECIAIS;SERVIÇO DA DÍVIDA INTERNA;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADA;TESOURO;343.208,76;28.600,73;28.600,73
2014;01;85.10.3.1.90.11.18.541.0056.2.002.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;219.298,61;219.298,61;219.298,61
2014;01;85.10.3.1.90.16.18.541.0056.2.002.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;TESOURO;15.727,94;15.727,94;15.727,94
2014;01;85.10.3.3.90.14.18.541.0056.2.003.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;DIÁRIAS - PESSOAL CIVIL;TESOURO;1.000,00;1.000,00;1.000,00
2014;01;85.10.3.3.90.30.18.541.0056.2.002.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;MATERIAL DE CONSUMO;TESOURO;1.393,50;0,00;0,00
2014;01;85.10.3.3.90.36.18.541.0056.2.002.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;TESOURO;205.140,72;22.163,87;22.163,87
2014;01;85.10.3.3.90.39.18.541.0056.2.002.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;26.402,54;417,34;417,34
2014;01;85.10.3.3.90.39.18.541.0056.2.003.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;11.000,00;11.000,00;11.000,00
2014;01;85.10.3.3.90.39.18.541.0056.2.024.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;549.863,19;49.987,57;49.987,57
2014;01;85.30.3.3.90.30.18.541.0059.2.116.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;MATERIAL DE CONSUMO;TESOURO;298,80;0,00;0,00
2014;01;85.30.3.3.90.39.18.541.0057.2.102.01.110000;SECRETARIA DE MEIO AMBIENTE;GESTÃO AMBIENTAL;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;11.500,00;0,00;0,00
2014;01;90.10.3.1.90.11.16.482.0060.2.002.01.110000;SECRETARIA DE HABITAÇÃO;HABITAÇÃO;HABITAÇÃO URBANA;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;111.226,85;111.226,85;111.226,85
2014;01;90.10.3.1.90.16.16.482.0060.2.002.01.110000;SECRETARIA DE HABITAÇÃO;HABITAÇÃO;HABITAÇÃO URBANA;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;TESOURO;2.663,93;2.663,93;2.663,93
2014;01;90.10.3.3.90.36.16.482.0060.2.002.01.110000;SECRETARIA DE HABITAÇÃO;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;TESOURO;100.661,43;11.623,92;11.623,92
2014;01;90.10.3.3.90.39.16.482.0060.2.002.01.110000;SECRETARIA DE HABITAÇÃO;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;42.616,95;316,95;316,95
2014;01;90.10.3.3.90.39.16.482.0060.2.003.01.110000;SECRETARIA DE HABITAÇÃO;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;1.274,87;0,00;0,00
2014;01;90.10.3.3.90.39.16.482.0061.2.024.01.110000;SECRETARIA DE HABITAÇÃO;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;1.463.400,00;0,00;0,00
2014;01;91.10.3.1.90.11.11.332.0062.2.002.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;64.757,13;64.757,13;64.757,13
2014;01;91.10.3.1.90.16.11.332.0062.2.002.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;TESOURO;4.595,45;4.595,45;4.595,45
2014;01;91.10.3.3.90.14.11.332.0062.2.003.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;DIÁRIAS - PESSOAL CIVIL;TESOURO;600,00;600,00;600,00
2014;01;91.10.3.3.90.36.11.332.0062.2.002.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;TESOURO;10.109,71;10.109,71;10.109,71
2014;01;91.10.3.3.90.39.11.332.0062.2.002.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;22.800,00;0,00;0,00
2014;01;91.10.3.3.90.39.11.332.0062.2.003.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;3.000,00;3.000,00;3.000,00
2014;01;91.10.3.3.90.39.11.332.0065.2.129.01.110000;SECRETARIA DE RELAÇÕES DO TRABALHO;TRABALHO;RELAÇÕES DE TRABALHO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;394.400,00;0,00;0,00
2014;01;92.10.3.1.90.11.14.422.0066.2.002.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;75.329,99;75.329,99;75.329,99
2014;01;92.10.3.1.90.16.14.422.0066.2.002.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;TESOURO;5.490,48;5.490,48;5.490,48
2014;01;92.10.3.3.90.14.14.422.0066.2.003.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;DIÁRIAS - PESSOAL CIVIL;TESOURO;1.000,00;1.000,00;1.000,00
2014;01;92.10.3.3.90.30.08.244.0067.2.135.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;ASSISTÊNCIA SOCIAL;ASSISTÊNCIA COMUNITÁRIA;MATERIAL DE CONSUMO;TESOURO;228,20;228,20;228,20
2014;01;92.10.3.3.90.30.08.244.0067.2.136.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;ASSISTÊNCIA SOCIAL;ASSISTÊNCIA COMUNITÁRIA;MATERIAL DE CONSUMO;TESOURO;1.360,00;1.360,00;0,00
2014;01;92.10.3.3.90.30.14.422.0066.2.002.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;MATERIAL DE CONSUMO;TESOURO;2.225,00;770,00;0,00
2014;01;92.10.3.3.90.32.08.244.0067.2.135.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;ASSISTÊNCIA SOCIAL;ASSISTÊNCIA COMUNITÁRIA;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA;TESOURO;1.167,00;1.167,00;1.167,00
2014;01;92.10.3.3.90.36.14.422.0066.2.002.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;TESOURO;3.475,06;3.475,06;3.475,06
2014;01;92.10.3.3.90.39.08.244.0067.2.135.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;ASSISTÊNCIA SOCIAL;ASSISTÊNCIA COMUNITÁRIA;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;4.729,00;2.338,00;1.860,00
2014;01;92.10.3.3.90.39.14.422.0066.2.002.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;20.465,04;0,00;0,00
2014;01;92.10.3.3.90.39.14.422.0066.2.003.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;4.000,00;4.000,00;4.000,00
2014;01;92.10.3.3.90.39.14.422.0071.2.153.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;900,00;900,00;0,00
2014;01;92.10.4.4.90.52.14.422.0071.2.157.01.110000;SECRETARIA DE PROMOÇÃO DA CIDADANIA;DIREITOS DA CIDADANIA;DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS;EQUIPAMENTOS E MATERIAL PERMANENTE;TESOURO;2.000,00;2.000,00;2.000,00
2014;01;93.10.3.1.90.11.16.482.0073.2.002.01.110000;SECRETARIA DE REGULARIZAÇÃO FUNDIÁRIA;HABITAÇÃO;HABITAÇÃO URBANA;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;20.344,69;20.344,69;20.344,69
2014;01;93.10.3.1.90.16.16.482.0073.2.002.01.110000;SECRETARIA DE REGULARIZAÇÃO FUNDIÁRIA;HABITAÇÃO;HABITAÇÃO URBANA;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;TESOURO;1.791,83;1.791,83;1.791,83
2014;01;93.10.3.3.90.30.16.482.0073.2.002.01.110000;SECRETARIA DE REGULARIZAÇÃO FUNDIÁRIA;HABITAÇÃO;HABITAÇÃO URBANA;MATERIAL DE CONSUMO;TESOURO;864,00;0,00;0,00
2014;01;93.10.3.3.90.36.16.482.0073.2.002.01.110000;SECRETARIA DE REGULARIZAÇÃO FUNDIÁRIA;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;TESOURO;505,46;505,46;505,46
2014;01;93.10.3.3.90.39.16.482.0073.2.002.01.110000;SECRETARIA DE REGULARIZAÇÃO FUNDIÁRIA;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;26.075,65;14.555,65;14.555,65
2014;01;93.10.3.3.90.39.16.482.0074.2.011.01.110000;SECRETARIA DE REGULARIZAÇÃO FUNDIÁRIA;HABITAÇÃO;HABITAÇÃO URBANA;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;14.500,00;0,00;0,00
2014;01;94.10.3.1.90.11.23.695.0075.2.002.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;VENCIMENTOS E VANTAGENS FIXAS -  PESSOAL CIVIL;TESOURO;29.652,69;29.652,69;29.652,69
2014;01;94.10.3.3.90.14.23.695.0075.2.003.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;DIÁRIAS - PESSOAL CIVIL;TESOURO;1.000,00;1.000,00;1.000,00
2014;01;94.10.3.3.90.30.23.695.0078.2.173.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;MATERIAL DE CONSUMO;TESOURO;2.135,20;0,00;0,00
2014;01;94.10.3.3.90.36.23.695.0075.2.002.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;TESOURO;431,60;431,60;431,60
2014;01;94.10.3.3.90.39.23.695.0075.2.002.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;1.003,00;0,00;0,00
2014;01;94.10.3.3.90.39.23.695.0075.2.003.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;200,00;200,00;200,00
2014;01;94.10.3.3.90.39.23.695.0077.2.172.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;TESOURO;15.030,00;15.030,00;0,00
2014;01;94.10.4.4.90.52.23.695.0075.2.002.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;EQUIPAMENTOS E MATERIAL PERMANENTE;TESOURO;7.975,00;0,00;0,00
2014;01;94.10.4.4.90.52.23.695.0078.2.174.01.110000;SECRETARIA DE TURISMO;COMÉRCIO E SERVIÇOS;TURISMO;EQUIPAMENTOS E MATERIAL PERMANENTE;TESOURO;543,00;0,00;0,00
